"gid"	"nombre"	"nombre_dec"	"tipo"	"entidad"	"fecha_dec"	"cat_orig"	"cat_dec"	"sub_catego"	"supha_dec"	"ha_orig"	"area_orig"	"perim_orig"	"mun_orig"	"mun_dec"	"mun_2010"	"fuente"	"decretos"	"cov_"	"cov_id"	"maxsimptol"	"minsimptol"	"anpestid"
"98"	"Huixcazdha"	"Rancho Huixcazdha"	"Municipal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"392.0000"	"392.0000"	"0.0000"	"0.0000"	"Huichapan"	"Huichapan"	"Huichapan"	"Gobierno del  Estado"	"1"	"97"	"98"	"50.00000000000"	"50.00000000000"	"64"
"99"	"Mimithi"	"Mamithi"	"Ejidal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"10.0000"	"10.0000"	"0.0000"	"0.0000"	"Huichapan"	"Huichapan"	"Huichapan"	"Gobierno del  Estado"	"1"	"98"	"99"	"50.00000000000"	"50.00000000000"	"65"
"63"	"Siera de Los Agustinos"	""	"Estatal"	"Guanajuato"	"17/9/2002"	"Área de Uso Sustentable"	"Área de Uso Sustentable"	"Sin dato"	"7177.8500"	"19165.1312"	"0.0000"	"0.0000"	"Acámbaro, Jerécuaro y Tarimoro"	"Acámbaro, Jerécuaro, Tarimoro"	"Acámbaro, Jerécuaro, Tarimoro"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"62"	"63"	"50.00000000000"	"50.00000000000"	"66"
"66"	"Cerros El Culiacán y La Gavia"	""	"Estatal"	"Guanajuato"	"30/7/2002"	"Uso Sustentable"	"Área de Uso Sustentable"	"Sin dato"	"32661.5300"	"32664.0760"	"0.0000"	"0.0000"	"Jaral de Progreso, Cortazar y Salvatierra"	"Celaya, Cortazar, Jaral del Progreso, Salvatierra"	"Celaya, Cortazar, Jaral del Progreso, Salvatierra, Tarimoro"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"65"	"66"	"50.00000000000"	"50.00000000000"	"70"
"67"	"Cuenca de la Esperanza"	""	"Estatal"	"Guanajuato"	"6/3/1998"	"Reserva de Conservación"	"Reserva de Conservación"	"Sin dato"	"0.0000"	"1805.3570"	"0.0000"	"0.0000"	"Guanajuato"	"Guanajuato"	"Guanajuato"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"66"	"67"	"50.00000000000"	"50.00000000000"	"71"
"64"	"Cerro de Los Amoles"	""	"Estatal"	"Guanajuato"	"7/5/2004"	"Uso Sustentable"	"Área de Uso Sustentable"	"Sin dato"	"6987.6147"	"6987.6680"	"0.0000"	"0.0000"	"Moroleón y Yuriria"	"Moroleón, Yuriria"	"Moroleón, Yuriria"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"63"	"64"	"50.00000000000"	"50.00000000000"	"67"
"78"	"Presa La Purísima y su Zona de Influencia"	""	"Estatal"	"Guanajuato"	"25/11/2005"	"Uso Sustentable"	"Área de Uso Sustentable"	"Sin dato"	"2728.8167"	"2728.8240"	"0.0000"	"0.0000"	"Guanajuato"	"Guanajuato"	"Guanajuato"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"77"	"78"	"50.00000000000"	"50.00000000000"	"68"
"65"	"Cerro del Cubilete"	""	"Estatal"	"Guanajuato"	"18/11/2003"	"Área de Restauración Ecológica"	"Área de Restauración Ecológica"	"Sin dato"	"3611.7976"	"3609.5860"	"0.0000"	"0.0000"	"Silao y Guanajuato"	"Silao, Guanajuato"	"Guanajuato, Silao de la Victoria"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"64"	"65"	"50.00000000000"	"50.00000000000"	"69"
"68"	"Las Fuentes"	""	"Municipal"	"Guanajuato"	"26/10/1999"	"Parque Ecológico"	"Parque Ecológico"	"Sin dato"	"109.0300"	"109.2900"	"0.0000"	"0.0000"	"Juventino Rosas, Salamanca"	"Santa Cruz de Juventino Rosas"	"Salamanca, Santa Cruz de Juventino Rosas"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"67"	"68"	"50.00000000000"	"50.00000000000"	"72"
"80"	"Cuenca de la Soledad"	""	"Estatal"	"Guanajuato"	"18/8/2006"	"Área de Restauración Ecológica"	"Área de Restauración Ecológica"	"Sin dato"	"2782.0167"	"2782.0197"	"0.0000"	"0.0000"	"Guanajuato"	"Guanajuato"	"Guanajuato"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"79"	"80"	"50.00000000000"	"50.00000000000"	"74"
"100"	"Dothi"	""	"Ejidal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"20.0000"	"20.0000"	"0.0000"	"0.0000"	"Huichapan"	"Huichapan"	"Huichapan"	"Gobierno del  Estado"	"1"	"99"	"100"	"50.00000000000"	"50.00000000000"	"75"
"101"	"Bondojito"	""	"Ejidal"	"Hidalgo"	"7/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"66.9715"	"67.9700"	"0.0000"	"0.0000"	"Huichapan"	"Huichapan"	"Huichapan, Tecozautla"	"Gobierno del  Estado"	"1"	"100"	"101"	"50.00000000000"	"50.00000000000"	"76"
"71"	"Región Volcánica Siete Luminarias"	""	"Estatal"	"Guanajuato"	"21/11/1997"	"Monumento Natural"	"Monumento Natural"	"Sin dato"	"8928.5000"	"8928.4980"	"0.0000"	"0.0000"	"Valle de Santiago"	"Valle de Santiago"	"Salamanca, Valle de Santiago"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"70"	"71"	"50.00000000000"	"50.00000000000"	"80"
"72"	"Mega Parque de la Ciudad de Dolores Hidalgo"	""	"Estatal"	"Guanajuato"	"16/12/1997"	"Parque Ecológico"	"Parque Ecológico"	"Sin dato"	"28.4409"	"28.4460"	"0.0000"	"0.0000"	"Dolores Hidalgo"	"Dolores Hidalgo"	"Dolores Hidalgo Cuna de la Independencia Nacional"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"71"	"72"	"50.00000000000"	"50.00000000000"	"81"
"73"	"Parque Metropolitano"	""	"Municipal"	"Guanajuato"	"19/9/2000"	"Parque Ecológico"	"Parque Ecológico"	"Sin dato"	"337.6300"	"337.6300"	"0.0000"	"0.0000"	"León"	"León"	"León"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"72"	"73"	"50.00000000000"	"50.00000000000"	"82"
"74"	"Las Musas"	""	"Estatal"	"Guanajuato"	"30/7/2002"	"Uso Sustentable"	"Área de Uso Sustentable"	"Sin dato"	"3174.7600"	"3174.7750"	"0.0000"	"0.0000"	"Ciudad Manuel Doblado"	"Manuel Doblado"	"Manuel Doblado"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"73"	"74"	"50.00000000000"	"50.00000000000"	"83"
"75"	"Presa de Neutla y su Zona de Influencia"	""	"Estatal"	"Guanajuato"	"15/9/2006"	"Área de Restauración Ecológica"	"Área de Restauración Ecológica"	"Sin dato"	"2012.4510"	"2016.6380"	"0.0000"	"0.0000"	"Comonfort"	"Comonfort"	"Comonfort, Santa Cruz de Juventino Rosas"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"74"	"75"	"50.00000000000"	"50.00000000000"	"84"
"147"	"Bosques de las Lomas"	""	"Estatal"	"Distrito Federal"	"10/8/1994"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"26.4000"	"0.3510"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Miguel Hidalgo"	"Miguel Hidalgo"	"Participación Ambiental"	"1"	"146"	"147"	"50.00000000000"	"25.00000000000"	"149"
"70"	"Sierra de Lobos"	""	"Estatal"	"Guanajuato"	"16/1/1998"	"Uso Sustentable"	"Área de Uso Sustentable"	"Sin dato"	"104068.2497"	"103493.8810"	"0.0000"	"0.0000"	"León, San Felipe y Ocampo"	"León, San Felipe, Ocampo"	"Lagos de Moreno, León, Ocampo, San Felipe"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"69"	"70"	"50.00000000000"	"50.00000000000"	"77"
"95"	"Pirámides de Ecuatitla"	""	"Municipal"	"Hidalgo"	"4/12/2008"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"2.6800"	"2.6800"	"0.0000"	"0.0000"	"Huejutla de Reyes"	"Huejutla"	"Huazalingo"	"Gobierno del  Estado"	"1"	"94"	"95"	"50.00000000000"	"50.00000000000"	"78"
"96"	"Zacatepec"	""	"Municipal"	"Hidalgo"	"4/12/2008"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"12.2100"	"12.2100"	"0.0000"	"0.0000"	"Calnali"	"Calnali"	"Calnali"	"Gobierno del  Estado"	"1"	"95"	"96"	"50.00000000000"	"50.00000000000"	"79"
"79"	"Presa de Silva y Áreas Aledañas"	""	"Estatal"	"Guanajuato"	"2/12/1997"	"Área de Restauración Ecológica"	"Área de Restauración Ecológica"	"Sin dato"	"8801.3991"	"8801.4230"	"0.0000"	"0.0000"	"Purísima de Bustos y San Francisco del Rincón"	"San Francisco del Rincón, Purísima del Rincón"	"Purísima del Rincón, San Francisco del Rincón"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"78"	"79"	"50.00000000000"	"50.00000000000"	"85"
"313"	"José María Velasco"	""	"Estatal"	"México"	"28/9/1978"	"Estatal"	"Parque de Recreación Popular"	"Sin dato"	"2.9393"	"0.3010"	"32375.2570"	"1251.4860"	"Sin dato"	"Temascalcingo"	"Temascalcingo"	"CIBIOGEM"	"1"	"312"	"313"	"50.00000000000"	"50.00000000000"	"86"
"81"	"Cuenca Alta del Río Temascatío"	""	"Estatal"	"Guanajuato"	"6/6/2000"	"Uso Sustentable"	"Área de Uso Sustentable"	"Sin dato"	"17432.0000"	"17432.0630"	"0.0000"	"0.0000"	"Guanajuato, San Miguel de Allende, Juventino Rosas"	"Salamanca, Santa Cruz de Juventino Rosas"	"Dolores Hidalgo Cuna de la Independencia Nacional, Guanajuato, Irapuato, Salamanca, San Miguel de Allende, Santa Cruz de Juventino Rosas"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"80"	"81"	"50.00000000000"	"50.00000000000"	"89"
"82"	"Laguna de Yuriria y su Zona de Influencia"	""	"Estatal"	"Guanajuato"	"13/11/2001"	"Área de Restauración Ecológica"	"Área de Restauración Ecológica"	"Sin dato"	"15020.5000"	"15020.5400"	"0.0000"	"0.0000"	"Yuriria, Valle de Santiago y Salvatierra"	"Yuriria"	"Salvatierra, Valle de Santiago, Yuriria"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"81"	"82"	"50.00000000000"	"50.00000000000"	"90"
"83"	"Pinal del Zamorano"	""	"Estatal"	"Guanajuato"	"6/6/2000"	"Reserva de Conservación"	"Reserva de Conservación"	"Sin dato"	"13862.5574"	"13862.5570"	"0.0000"	"0.0000"	"San José Iturbide y Tierra Blanca"	"Tierra Blanca, San José de Iturbide"	"Colón, El Marqués, San José Iturbide, Tierra Blanca"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"82"	"83"	"50.00000000000"	"50.00000000000"	"91"
"127"	"Tercera Seccion del Bosque de Chapultepec II"	"Tercera Sección del Bosque de Chapultepec"	"Estatal"	"Distrito Federal"	"10/6/1992"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"141.6046"	"6.8100"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Miguel Hidalgo"	"Miguel Hidalgo"	"Participación Ambiental"	"1"	"126"	"127"	"50.00000000000"	"50.00000000000"	"129"
"128"	"Tercera Seccion del Bosque de Chapultepec I"	"Tercera Sección del Bosque de Chapultepec"	"Estatal"	"Distrito Federal"	"10/6/1992"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"141.6046"	"2.4510"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Miguel Hidalgo"	"Miguel Hidalgo"	"Participación Ambiental"	"1"	"127"	"128"	"50.00000000000"	"50.00000000000"	"130"
"76"	"Sierra de Pénjamo"	""	"Estatal"	"Guanajuato"	"29/5/2012"	"Uso Sustentable"	"Área de Uso Sustentable"	"Sin dato"	"83314.1000"	"83314.1070"	"0.0000"	"0.0000"	"Cuerámaro, Manuel Doblado y Pénjamo"	"Cuerámaro, Manuel Doblado, Pénjamo"	"Cuerámaro, Degollado, Jesús María, Manuel Doblado, Pénjamo"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"75"	"76"	"50.00000000000"	"50.00000000000"	"87"
"154"	"Bosques de las Lomas"	""	"Estatal"	"Distrito Federal"	"10/8/1994"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"26.4000"	"2.5940"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Miguel Hidalgo"	"Miguel Hidalgo"	"Participación Ambiental"	"1"	"153"	"154"	"50.00000000000"	"50.00000000000"	"88"
"84"	"Palenque"	"Cerro del Palenque"	"Estatal"	"Guanajuato"	"2/11/2012"	"Sin dato"	"Área de Uso Sustentable"	"Sin dato"	"2030.6947"	"2030.6950"	"0.0000"	"0.0000"	"Sin dato"	"Purísima del Rincón"	"Purísima del Rincón, San Diego de Alejandría"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"83"	"84"	"50.00000000000"	"50.00000000000"	"92"
"85"	"El Limonar"	""	"Estatal"	"Hidalgo"	"4/8/2014"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"2.7984"	"2.8000"	"0.0000"	"0.0000"	"Huejutla de Reyes"	"Huejutla de Reyes"	"Huejutla de Reyes"	"Gobierno del  Estado"	"1"	"84"	"85"	"50.00000000000"	"50.00000000000"	"93"
"86"	"Cerro Grande"	""	"Estatal"	"Hidalgo"	"4/8/2014"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"138.9187"	"138.9200"	"0.0000"	"0.0000"	"Tula de Allende"	"Tula de Allende"	"Tula de Allende"	"Gobierno del  Estado"	"1"	"85"	"86"	"50.00000000000"	"50.00000000000"	"94"
"97"	"Huixcazdha"	"La Cañada Huixcazdha"	"Estatal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"234.0000"	"234.0000"	"0.0000"	"0.0000"	"Huichapan"	"Huichapan"	"Huichapan"	"Gobierno del  Estado"	"1"	"96"	"97"	"50.00000000000"	"50.00000000000"	"95"
"87"	"San Ignacio - El Coyuco"	""	"Estatal"	"Hidalgo"	"4/8/2014"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"571.7112"	"571.7100"	"0.0000"	"0.0000"	"Cuautepec de Hinojosa"	"Cuautepec de Hinojosa"	"Chignahuapan, Cuautepec de Hinojosa, Santiago Tulantepec de Lugo Guerrero, Singuilucan"	"Gobierno del  Estado"	"1"	"86"	"87"	"50.00000000000"	"50.00000000000"	"96"
"88"	"Cerro Lobo"	""	"Estatal"	"Hidalgo"	"28/3/2013"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"224.9351"	"224.9400"	"0.0000"	"0.0000"	"Tepeji del Río"	"Tepeji del Río de Ocampo"	"Tula de Allende"	"Gobierno del  Estado"	"1"	"87"	"88"	"50.00000000000"	"50.00000000000"	"97"
"124"	"Bosque El Hiloche"	""	"Estatal"	"Hidalgo"	"6/9/2004"	"Parque Estatal"	"Parque Estatal"	"Sin dato"	"99.8800"	"99.8800"	"0.0000"	"0.0000"	"Mineral del Monte"	"Mineral del Monte"	"Mineral del Monte"	"Gobierno del  Estado"	"1"	"123"	"124"	"50.00000000000"	"12.50000000000"	"126"
"89"	"Vega de Madero"	""	"Ejidal"	"Hidalgo"	"12/7/2012"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"468.6446"	"468.6500"	"0.0000"	"0.0000"	"Tepeji del Río"	"Tepeji del Río de Ocampo"	"Jilotepec, Tepeji del Río de Ocampo"	"Gobierno del  Estado"	"1"	"88"	"89"	"50.00000000000"	"50.00000000000"	"98"
"90"	"Cerro del Ángel"	""	"Ejidal"	"Hidalgo"	"15/7/2011"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"768.5000"	"768.5000"	"0.0000"	"0.0000"	"Mixquiahuala de Juárez"	"Mixquiahuala de Juárez"	"Ajacuba, Francisco I. Madero, Mixquiahuala de Juárez"	"Gobierno del  Estado"	"1"	"89"	"90"	"50.00000000000"	"50.00000000000"	"99"
"91"	"El Sabino"	""	"Ejidal"	"Hidalgo"	"8/9/2011"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"8.4000"	"8.4000"	"0.0000"	"0.0000"	"Tepetitlán"	"Tepetitlán"	"Tepetitlán"	"Gobierno del  Estado"	"1"	"90"	"91"	"50.00000000000"	"50.00000000000"	"100"
"92"	"Rancho Golondrinas"	""	"Municipal"	"Hidalgo"	"16/9/2009"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"284.7000"	"284.7000"	"0.0000"	"0.0000"	"Almoloya"	"Almoloya"	"Almoloya"	"Gobierno del  Estado"	"1"	"91"	"92"	"50.00000000000"	"50.00000000000"	"101"
"93"	"Chicamole"	""	"Municipal"	"Hidalgo"	"12/12/2008"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"67.5600"	"64.7400"	"0.0000"	"0.0000"	"San Bartolo Tutotepec"	"San Bartolo Tutotepec"	"San Bartolo Tutotepec"	"Gobierno del  Estado"	"1"	"92"	"93"	"50.00000000000"	"50.00000000000"	"102"
"94"	"Asthar"	""	"Municipal"	"Hidalgo"	"8/1/2009"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"224.4800"	"224.4800"	"0.0000"	"0.0000"	"Chilcuautla"	"Chilcuautla"	"Chilcuautla"	"Gobierno del  Estado"	"1"	"93"	"94"	"50.00000000000"	"50.00000000000"	"103"
"102"	"San Mateo Tlajomulco"	""	"Ejidal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"484.3600"	"484.3600"	"0.0000"	"0.0000"	"Zempoala"	"Zempoala"	"Singuilucan, Tepeapulco"	"Gobierno del  Estado"	"1"	"101"	"102"	"50.00000000000"	"50.00000000000"	"104"
"125"	"Ejidos de Xochimilco y San Gregorio Atlapulco"	""	"Estatal"	"Distrito Federal"	"7/5/1992"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"2657.0847"	"2507.1200"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Xochimilco"	"Iztapalapa, Tláhuac, Xochimilco"	"Participación Ambiental"	"1"	"124"	"125"	"50.00000000000"	"25.00000000000"	"127"
"103"	"Rancho Nuevo"	""	"Ejidal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"627.6100"	"627.6100"	"0.0000"	"0.0000"	"Almoloya"	"Almoloya"	"Almoloya"	"Gobierno del  Estado"	"1"	"102"	"103"	"50.00000000000"	"50.00000000000"	"105"
"104"	"Coatlaco"	""	"Ejidal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"231.8000"	"231.8000"	"0.0000"	"0.0000"	"Almoloya"	"Almoloya"	"Almoloya, Apan"	"Gobierno del  Estado"	"1"	"103"	"104"	"50.00000000000"	"1.56250000000"	"106"
"105"	"Tezoyo"	""	"Ejidal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"493.4000"	"493.4000"	"0.0000"	"0.0000"	"Apan"	"Apan"	"Almoloya, Apan"	"Gobierno del  Estado"	"1"	"104"	"105"	"50.00000000000"	"0.00305175781"	"107"
"106"	"La Gloria"	""	"Municipal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"59.5800"	"59.5800"	"0.0000"	"0.0000"	"Apan"	"Apan"	"Almoloya, Apan, Chignahuapan"	"Gobierno del  Estado"	"1"	"105"	"106"	"50.00000000000"	"50.00000000000"	"108"
"107"	"Cocinillas"	""	"Ejidal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"77.8000"	"77.8000"	"0.0000"	"0.0000"	"Apan"	"Apan"	"Apan"	"Gobierno del  Estado"	"1"	"106"	"107"	"50.00000000000"	"0.00305175781"	"109"
"126"	"Tercera Seccion del Bosque de Chapultepec II"	"Tercera Sección del Bosque de Chapultepec"	"Estatal"	"Distrito Federal"	"10/6/1992"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"141.6046"	"2.8480"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Miguel Hidalgo"	"Miguel Hidalgo"	"Participación Ambiental"	"1"	"125"	"126"	"50.00000000000"	"50.00000000000"	"128"
"108"	"Alcantarillas"	""	"Ejidal"	"Hidalgo"	"5/6/2007"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"911.3900"	"911.3900"	"0.0000"	"0.0000"	"Apan"	"Apan"	"Almoloya, Apan"	"Gobierno del  Estado"	"1"	"107"	"108"	"50.00000000000"	"1.56250000000"	"110"
"109"	"Cerro Nopala"	""	"Ejidal"	"Hidalgo"	"5/12/2005"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"1753.7500"	"1753.7500"	"0.0000"	"0.0000"	"Nopala de Villagrán"	"Nopala de Villagrán"	"Chapantongo, Huichapan, Nopala de Villagrán"	"Gobierno del  Estado"	"1"	"108"	"109"	"50.00000000000"	"50.00000000000"	"111"
"110"	"Cerro La Paila"	"Cerro La Paila-El Susto y Cerro La Paila-Matías Rodríguez"	"Estatal"	"Hidalgo"	"13/6/2005"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"36.2551"	"36.2600"	"0.0000"	"0.0000"	"Singuilucan"	"Singuilucan"	"Singuilucan"	"Gobierno del  Estado"	"1"	"109"	"110"	"50.00000000000"	"50.00000000000"	"112"
"111"	"Cascada de Cuatenahuatl"	""	"Estatal"	"Hidalgo"	"6/12/2004"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"176495.0550"	"17.6500"	"0.0000"	"0.0000"	"Huautla"	"Huautla"	"Huautla"	"Gobierno del  Estado"	"1"	"110"	"111"	"50.00000000000"	"50.00000000000"	"113"
"112"	"El Aguacatillo"	"Cerro el Aguacatillo"	"Municipal"	"Hidalgo"	"13/12/2004"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"44.8662"	"44.8700"	"0.0000"	"0.0000"	"Chapulhuacán"	"Chapulhuacán"	"Chapulhuacán"	"Gobierno del  Estado"	"1"	"111"	"112"	"50.00000000000"	"50.00000000000"	"114"
"113"	"La Lagunilla"	""	"Ejidal"	"Hidalgo"	"12/4/2004"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"28.3791"	"28.3800"	"0.0000"	"0.0000"	"Tulancingo"	"Singuilucan"	"Singuilucan, Tulancingo de Bravo"	"Gobierno del  Estado"	"1"	"112"	"113"	"50.00000000000"	"50.00000000000"	"115"
"114"	"El Campanario"	""	"Ejidal"	"Hidalgo"	"30/10/2003"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"41.5000"	"41.5000"	"0.0000"	"0.0000"	"Cuautepec de Hinojosa"	"Cuautepec de Hinojosa"	"Cuautepec de Hinojosa"	"Gobierno del  Estado"	"1"	"113"	"114"	"50.00000000000"	"50.00000000000"	"116"
"115"	"Mixquiapan"	""	"Ejidal"	"Hidalgo"	"31/10/2003"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"80.9800"	"80.9800"	"0.0000"	"0.0000"	"Acatlán"	"Acatlán"	"Acatlán, Huasca de Ocampo"	"Gobierno del  Estado"	"1"	"114"	"115"	"50.00000000000"	"50.00000000000"	"117"
"145"	"Bosques de las Lomas"	""	"Estatal"	"Distrito Federal"	"10/8/1994"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"26.4000"	"0.4770"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Miguel Hidalgo"	"Miguel Hidalgo"	"Participación Ambiental"	"1"	"144"	"145"	"50.00000000000"	"50.00000000000"	"147"
"116"	"La Paila-El Xihuingo"	"La Paila y El Crestón"	"Estatal"	"Hidalgo"	"3/2/2009"	"Reserva Ecológica Estatal"	"Reserva Ecológica Estatal"	"Sin dato"	"2723.0700"	"2723.0700"	"0.0000"	"0.0000"	"Tepeapulco"	"Tepeapulco"	"Apan, Tepeapulco"	"Gobierno del  Estado"	"1"	"115"	"116"	"50.00000000000"	"50.00000000000"	"118"
"117"	"Cerro El Tecajete"	""	"Ejidal"	"Hidalgo"	"12/12/2008"	"Parque Estatal"	"Parque Estatal"	"Sin dato"	"161.6300"	"154.3100"	"0.0000"	"0.0000"	"Zempoala"	"Zempoala"	"Zempoala"	"Gobierno del  Estado"	"1"	"116"	"117"	"50.00000000000"	"50.00000000000"	"119"
"118"	"El Zoológico"	""	"Estatal"	"Hidalgo"	"22/2/2006"	"Reserva Ecológica Estatal"	"Reserva Ecológica Estatal"	"Sin dato"	"9.4600"	"9.4600"	"0.0000"	"0.0000"	"Tepeji del Río"	"Tepeji del Río de Ocampo"	"Tepeji del Río de Ocampo"	"Gobierno del  Estado"	"1"	"117"	"118"	"50.00000000000"	"50.00000000000"	"120"
"119"	"Finca Tegolome"	""	"Estatal"	"Hidalgo"	"20/9/2004"	"Reserva Ecológica Estatal"	"Reserva Ecológica Estatal"	"Sin dato"	"8.0000"	"8.0000"	"0.0000"	"0.0000"	"Tlanchinol"	"Tlanchinol"	"Tlanchinol"	"Gobierno del  Estado"	"1"	"118"	"119"	"50.00000000000"	"50.00000000000"	"121"
"120"	"Plan Grande"	""	"Municipal"	"Hidalgo"	"15/11/2008"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"3.0313"	"3.0300"	"0.0000"	"0.0000"	"Zacualtipan"	"Zacualtipan de Ángeles"	"Zacualtipán de Ángeles"	"Gobierno del  Estado"	"1"	"119"	"120"	"50.00000000000"	"50.00000000000"	"122"
"121"	"Parque Ecológico Cubitos"	""	"Estatal"	"Hidalgo"	"30/12/2002"	"Parque Estatal"	"Parque Estatal"	"Sin dato"	"90.4506"	"90.4500"	"0.0000"	"0.0000"	"Pachuca de Soto"	"Pachuca de Soto, Mineral de la Reforma"	"Mineral de la Reforma, Pachuca de Soto"	"Gobierno del  Estado"	"1"	"120"	"121"	"50.00000000000"	"50.00000000000"	"123"
"122"	"Cruz de Plata"	""	"Municipal"	"Hidalgo"	"13/6/2008"	"Zona de Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"399.8200"	"399.8200"	"0.0000"	"0.0000"	"Atotonilco El Grande"	"Atotonilco el Grande"	"Atotonilco el Grande"	"Gobierno del  Estado"	"1"	"121"	"122"	"50.00000000000"	"0.00152587891"	"124"
